,Project Code,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Line Item Insurance (USD),Scheduled Delivery Date Year,Scheduled Delivery Date Month,Scheduled Delivery Date Day,Delivered to Client Date Year,Delivered to Client Date Month,Delivered to Client Date Day,Delivery Recorded Date Year,Delivery Recorded Date Month,Delivery Recorded Date Day
71,116-ZA-T01,South Africa,PMO - US,0,DDP,Truck,ARV,Adult,S. BUYS WHOLESALER,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Viread,300mg,Tablet,30,80,1830.4,22.88,0.76,"Aspen-OSD, Port Elizabeth, SA",1,3.59,2009,5,17,2008,10,9,2008,10,9
72,116-ZA-T01,South Africa,PMO - US,0,DDP,Truck,ARV,Adult,S. BUYS WHOLESALER,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Viread,300mg,Tablet,30,120,2745.6,22.88,0.76,"Aspen-OSD, Port Elizabeth, SA",1,5.38,2009,5,17,2009,5,17,2009,5,17
73,116-ZA-T01,South Africa,PMO - US,0,DDP,Truck,ARV,Pediatric,S. BUYS WHOLESALER,"Stavudine 1mg/ml [Zerit], powder for oral solution, Bottle, 200 ml",Stavudine,Zerit,1mg/ml,Powder for oral solution,200,600,858.0,1.43,0.01,"BMS Meymac, France",0,1.68,2009,5,17,2008,10,9,2008,10,9
74,116-ZA-T01,South Africa,PMO - US,0,DDP,Truck,ARV,Pediatric,S. BUYS WHOLESALER,"Didanosine 100mg [Videx],chewable tablets, 60 Tabs",Didanosine,Videx,100mg,Chewable/dispersible tablet,60,7,91.35,13.05,0.22,"BMS Meymac, France",0,0.18,2009,5,17,2008,10,9,2008,10,9
75,116-ZA-T01,South Africa,PMO - US,0,DDP,Truck,ARV,Pediatric,S. BUYS WHOLESALER,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Lopinavir/Ritonavir,Kaletra,80/20mg/ml,Oral solution,300,40,1375.6,34.39,0.11,ABBVIE (Abbott) Logis. UK,0,2.7,2009,5,17,2008,10,9,2008,10,9
76,102-GY-T01,Guyana,PMO - US,0,CIP,Air,MRDT,Malaria,ZEPHYR BIOMEDICALS,"Malaria Paramax-3 Kit, 25 Tests",Malaria Paramax-3 Kit,Paramax,300mg,Test kit,25,108,4050.0,37.5,1.5,Not Applicable,1,7.94,2009,2,6,2009,2,6,2009,2,6
77,109-TZ-T01,Tanzania,PMO - US,0,CIP,Air,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg [Atripla], tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Atripla,600/200/300mg,Tablet - FDC,30,50000,2520000.0,50.4,1.68,"MSD, Haarlem, NL",1,4939.2,2009,4,21,2009,4,21,2009,4,21
78,104-CI-T01,Côte d'Ivoire,PMO - US,0,EXW,Air,ANTM,Malaria,IDA FOUNDATION,"Quinine 600mg/2ml (as dihydrochloride), injection, 2ml x 100 Ampules",Quinine (as dihydrochloride),Generic,600mg/2ml,Injection,100,140,2731.4,19.51,0.2,Gland Pharma Ltd Pally Factory,1,5.35,2009,3,2,2009,3,2,2009,3,2
79,111-MZ-T01,Mozambique,PMO - US,0,EXW,Air,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,300mg,Test kit,20,5700,182400.0,32.0,1.6,"Trinity Biotech, Plc",1,357.5,2009,3,23,2009,3,23,2009,3,23
80,108-VN-T01,Vietnam,PMO - US,0,EXW,Air,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,5964,51350.04,8.61,0.14,"Aurobindo Unit III, India",1,100.65,2009,4,10,2009,4,10,2009,4,10
81,108-VN-T01,Vietnam,PMO - US,0,EXW,Air,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,21000,50400.0,2.4,0.04,"Aurobindo Unit III, India",0,98.78,2009,4,10,2009,4,10,2009,4,10
82,108-VN-T01,Vietnam,PMO - US,0,EXW,Air,ARV,Adult,CIPLA LIMITED,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,10560,72864.0,6.9,0.12,"Cipla, Goa, India",1,142.81,2009,3,23,2009,3,23,2009,3,23
83,108-VN-T01,Vietnam,PMO - US,0,EXW,Air,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,2352,20250.72,8.61,0.14,"Aurobindo Unit III, India",1,39.69,2009,3,16,2009,3,16,2009,3,16
84,109-TZ-T01,Tanzania,PMO - US,0,FCA,Air,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Lopinavir/Ritonavir,Kaletra,80/20mg/ml,Oral solution,300,524,21536.4,41.1,0.14,ABBVIE (Abbott) Logis. UK,1,42.21,2009,5,28,2009,5,28,2009,5,28
85,109-TZ-T01,Tanzania,PMO - US,0,FCA,Air,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Lopinavir/Ritonavir,Generic,100/25mg,Tablet,60,2094,21526.32,10.28,0.17,ABBVIE Ludwigshafen Germany,1,42.19,2009,5,4,2009,5,4,2009,5,4
86,107-RW-T01,Rwanda,PMO - US,0,EXW,Air,HRDT,HIV test,Premier Medical Corporation Ltd.,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit, 30 Tests","HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit",First Response,300mg,Test kit,30,8249,185602.5,22.5,0.75,Premier Med. Corp Ltd. India,1,363.78,2009,4,28,2009,4,28,2009,4,28
87,123-NG-T01,Nigeria,PMO - US,0,CIP,Air,ARV,Adult,BRISTOL-MYERS SQUIBB,"Didanosine EC 400mg [Videx EC], delayed-release capsules, Blister 3 x 10 Caps",Didanosine EC,Videx EC,400mg,Delayed-release capsules - blister,30,200,4734.0,23.67,0.79,"BMS Meymac, France",1,9.28,2009,9,30,2009,9,30,2009,9,30
88,106-HT-T01,Haiti,PMO - US,0,CIP,Air,ARV,Pediatric,BRISTOL-MYERS SQUIBB,"Didanosine 50mg [Videx], chewable tablets, 60 Tabs",Didanosine,Videx,50mg,Chewable/dispersible tablet,60,80,760.0,9.5,0.16,"BMS Meymac, France",1,1.49,2009,3,31,2009,3,31,2009,3,31
89,106-HT-T01,Haiti,PMO - US,0,CIP,Air,ARV,Pediatric,BRISTOL-MYERS SQUIBB,"Didanosine 2g [Videx], powder for oral solution 10mg/ml, reconstitute to 200 ml",Didanosine,Videx,2g,Powder for oral solution,200,32,402.88,12.59,0.06,"BMS Meymac, France",0,0.79,2009,3,31,2009,3,31,2009,3,31
90,106-HT-T01,Haiti,PMO - US,0,FCA,Air,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Lopinavir/Ritonavir,Generic,100/25mg,Tablet,60,46,472.88,10.28,0.17,ABBVIE Ludwigshafen Germany,1,0.93,2009,4,15,2009,4,15,2009,4,15
91,116-ZA-T01,South Africa,PMO - US,0,DDP,Air,ARV,Adult,S. BUYS WHOLESALER,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,3025,47522.75,15.71,0.52,"Aurobindo Unit III, India",1,93.14,2009,3,31,2008,12,2,2008,12,2
92,116-ZA-T01,South Africa,PMO - US,0,DDP,Air,ARV,Adult,S. BUYS WHOLESALER,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,3500,49840.0,14.24,0.47,"Cipla, Goa, India",1,97.69,2009,4,7,2008,12,3,2008,12,3
93,116-ZA-T01,South Africa,PMO - US,0,DDP,Air,ARV,Pediatric,S. BUYS WHOLESALER,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,Oral solution,240,1008,3588.48,3.56,0.01,"Aurobindo Unit III, India",0,7.03,2009,4,7,2008,12,3,2008,12,3
94,116-ZA-T01,South Africa,PMO - US,0,DDP,Air,ARV,Pediatric,S. BUYS WHOLESALER,"Stavudine 1mg/ml [Zerit], powder for oral solution, Bottle, 200 ml",Stavudine,Zerit,1mg/ml,Powder for oral solution,200,960,1152.0,1.2,0.01,"BMS Meymac, France",1,2.26,2009,5,5,2008,12,23,2008,12,23
95,116-ZA-T01,South Africa,PMO - US,0,DDP,Air,ARV,Pediatric,S. BUYS WHOLESALER,"Lamivudine 10mg/ml [Epivir], oral solution, Bottle, 240 ml",Lamivudine,Epivir,10mg/ml,Oral solution,240,1800,10512.0,5.84,0.02,GSK Mississauga (Canada),1,20.6,2009,5,12,2008,12,30,2008,12,30
96,116-ZA-T01,South Africa,PMO - US,0,DDP,Air,ARV,Adult,S. BUYS WHOLESALER,"Stavudine 30mg, capsules, 60 Caps",Stavudine,Generic,30mg,Capsule,60,1200,3384.0,2.82,0.05,"Aurobindo Unit III, India",1,6.63,2009,3,31,2008,11,21,2008,11,21
97,116-ZA-T01,South Africa,PMO - US,0,DDP,Air,ARV,Pediatric,S. BUYS WHOLESALER,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,Oral solution,240,346,1954.9,5.65,0.02,"Aurobindo Unit III, India",1,3.83,2009,6,25,2009,4,21,2009,4,21
98,116-ZA-T01,South Africa,PMO - US,0,DDP,Truck,ARV,Pediatric,S. BUYS WHOLESALER,"Efavirenz 50mg, capsule, 30 Caps",Efavirenz,Generic,50mg,Capsule,30,5300,16642.0,3.14,0.1,"Aurobindo Unit III, India",1,32.62,2009,6,25,2009,6,5,2009,6,5
99,116-ZA-T01,South Africa,PMO - US,0,DDP,Air,ARV,Pediatric,S. BUYS WHOLESALER,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Lamivudine,Generic,10mg/ml,Oral solution,240,342,1932.3,5.65,0.02,"Aurobindo Unit III, India",1,3.79,2009,6,25,2009,6,17,2009,6,17
100,116-ZA-T01,South Africa,PMO - US,0,DDP,Truck,ARV,Adult,S. BUYS WHOLESALER,"Stavudine 15mg [Zerit], capsules, 60 Caps",Stavudine,Zerit,15mg,Capsule,60,2700,10665.0,3.95,0.07,"BMS Meymac, France",1,20.9,2009,8,19,2009,8,19,2009,8,19
101,116-ZA-T01,South Africa,PMO - US,0,DDP,Air,ARV,Adult,S. BUYS WHOLESALER,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,3735,134385.3,35.98,0.3,ABBVIE Ludwigshafen Germany,1,263.4,2009,6,25,2009,4,14,2009,4,14
102,116-ZA-T01,South Africa,PMO - US,0,DDP,Air,ARV,Adult,S. BUYS WHOLESALER,"Zidovudine 300mg [Retrovir], tablets, 60 Tabs",Zidovudine,Retrovir,300mg,Tablet,60,6000,80640.0,13.44,0.22,GSK Aranda,1,158.05,2009,6,25,2009,4,29,2009,4,29
103,116-ZA-T01,South Africa,PMO - US,0,DDP,Air,ARV,Adult,S. BUYS WHOLESALER,"Stavudine 30mg, capsules, 60 Caps",Stavudine,Generic,30mg,Capsule,60,11672,35016.0,3.0,0.05,"Aurobindo Unit III, India",1,68.63,2009,6,25,2009,4,20,2009,4,20
104,144-BW-T01,Botswana,PMO - US,0,EXW,Air,HRDT,HIV test,Orasure Technologies Inc.,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests","HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit",OraQuick,300mg,Test kit,100,20,7000.0,350.0,3.5,"Pacific Biotech, Thailand",1,13.72,2009,11,13,2009,11,13,2009,11,13
105,104-CI-T01,Côte d'Ivoire,PMO - US,0,FCA,Air,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,10240,420864.0,41.1,0.34,ABBVIE Ludwigshafen Germany,1,824.89,2009,6,30,2009,6,30,2009,6,30
106,104-CI-T01,Côte d'Ivoire,PMO - US,0,FCA,Air,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",Ritonavir,Norvir,100mg,Capsule,336,400,15344.0,38.36,0.11,ABBVIE (Abbott) Logis. UK,1,30.07,2009,7,22,2009,7,22,2009,7,22
107,116-ZA-T01,South Africa,PMO - US,0,DDP,Truck,ARV,Pediatric,S. BUYS WHOLESALER,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Lopinavir/Ritonavir,Kaletra,80/20mg/ml,Oral solution,300,30,1080.0,36.0,0.12,ABBVIE (Abbott) Logis. UK,1,2.12,2009,7,31,2009,4,21,2009,4,21
108,116-ZA-T01,South Africa,PMO - US,0,DDP,Truck,ARV,Adult,S. BUYS WHOLESALER,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Truvada,300/200mg,Tablet - FDC,30,80,2816.0,35.2,1.17,"Aspen-OSD, Port Elizabeth, SA",1,5.52,2009,5,15,2009,4,17,2009,4,17
109,116-ZA-T01,South Africa,PMO - US,0,DDP,Truck,ARV,Adult,S. BUYS WHOLESALER,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,1000,19770.0,19.77,0.33,"Aurobindo Unit III, India",1,38.75,2009,5,15,2009,4,23,2009,4,23
110,106-HT-T01,Haiti,PMO - US,0,EXW,Air,HRDT,HIV test,Orasure Technologies Inc.,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests","HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit",OraQuick,300mg,Test kit,100,60,21000.0,350.0,3.5,"Pacific Biotech, Thailand",1,41.16,2009,9,16,2009,9,16,2009,9,16
111,102-KE-T01,Kenya,PMO - US,0,EXW,Air,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,300mg,Test kit,100,7500,600000.0,80.0,0.8,Inverness Japan,1,1176.0,2009,7,10,2009,7,10,2009,7,10
112,133-NG-T01,Nigeria,PMO - US,0,EXW,Air,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,300mg,Test kit,100,6395,511600.0,80.0,0.8,Inverness Japan,1,1002.74,2009,8,18,2009,8,18,2009,8,18
113,107-RW-T01,Rwanda,PMO - US,0,CIP,Air,ARV,Adult,HETERO LABS LIMITED,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,55356,386384.88,6.98,0.23,Hetero Unit III Hyderabad IN,1,757.31,2009,7,25,2009,7,25,2009,7,25
114,104-CI-T01,Côte d'Ivoire,PMO - US,0,EXW,Air,HRDT,HIV test,BIO-RAD LABORATORIES (FRANCE),"#108853** HIV, Genie II HIV-1/HIV-2 Kit, 40 Tests","HIV, Genie II HIV-1/HIV-2 Kit",Genie,300mg,Test kit,40,1000,110000.0,110.0,2.75,Bio-Rad Laboratories,1,215.6,2009,9,15,2009,9,15,2009,9,15
115,108-VN-T01,Vietnam,PMO - US,0,FCA,Air,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",Ritonavir,Norvir,100mg,Capsule,336,8,613.76,76.72,0.23,ABBVIE (Abbott) France,1,1.2,2009,7,17,2009,7,17,2009,7,17
116,108-VN-T01,Vietnam,PMO - US,0,EXW,Air,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,3500,39025.0,11.15,0.19,"Aurobindo Unit III, India",1,76.49,2009,7,10,2009,7,10,2009,7,10
117,102-BW-T01,Botswana,PMO - US,0,EXW,Air,HRDT,HIV test,Orasure Technologies Inc.,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests","HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit",OraQuick,300mg,Test kit,100,5,1750.0,350.0,3.5,"Pacific Biotech, Thailand",1,3.43,2009,6,12,2009,7,10,2009,7,10
118,119-NA-T01,Namibia,PMO - US,0,EXW,Air,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Clearview Complete Kit, 25 Tests","HIV 1/2, Clearview Complete Kit",Clearview,300mg,Test kit,25,67,5025.0,75.0,3.0,Chembio Diagnostics Sys. Inc.,1,9.85,2009,9,1,2009,9,1,2009,9,1
119,108-VN-T01,Vietnam,PMO - US,0,CIP,Air,ARV,Pediatric,BRISTOL-MYERS SQUIBB,"Didanosine 25mg [Videx], chewable tablets, 60 Tabs",Didanosine,Videx,25mg,Chewable/dispersible tablet,60,400,2800.0,7.0,0.12,"BMS Meymac, France",1,5.49,2009,7,28,2009,7,28,2009,7,28
120,119-NA-T01,Namibia,PMO - US,0,EXW,Air,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,300mg,Test kit,20,220,7040.0,32.0,1.6,"Trinity Biotech, Plc",1,13.8,2009,6,29,2009,6,29,2009,6,29
121,116-ZA-T01,South Africa,PMO - US,0,DDP,Truck,ARV,Adult,S. BUYS WHOLESALER,"Ritonavir 100mg [Norvir], capsules, cool, 84 Caps",Ritonavir,Norvir,100mg,Capsule,84,50,490.0,9.8,0.12,ABBVIE (Abbott) Logis. UK,1,0.96,2009,7,28,2009,7,28,2009,7,28
122,116-ZA-T01,South Africa,PMO - US,0,DDP,Truck,ARV,Adult,S. BUYS WHOLESALER,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,5000,41300.0,8.26,0.14,"Aurobindo Unit III, India",1,80.95,2009,10,12,2009,8,5,2009,8,5
123,116-ZA-T01,South Africa,PMO - US,0,DDP,Truck,ARV,Pediatric,S. BUYS WHOLESALER,"Lamivudine 10mg/ml [Epivir], oral solution, Bottle, 240 ml",Lamivudine,Epivir,10mg/ml,Oral solution,240,460,2838.2,6.17,0.03,GSK Mississauga (Canada),1,5.56,2009,10,12,2009,7,28,2009,7,28
124,100-CI-T01,Côte d'Ivoire,PMO - US,0,EXW,Air,HRDT,HIV test,BIO-RAD LABORATORIES (FRANCE),"#108853** HIV, Genie II HIV-1/HIV-2 Kit, 40 Tests","HIV, Genie II HIV-1/HIV-2 Kit",Genie,300mg,Test kit,40,147,11076.45,75.35,1.88,Bio-Rad Laboratories,1,241.24388531125328,2006,6,27,2006,6,27,2006,6,27
125,104-CI-T01,Côte d'Ivoire,PMO - US,0,EXW,Air,HRDT,HIV test,Orasure Technologies Inc.,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests","HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit",OraQuick,300mg,Test kit,100,6,2400.0,400.0,4.0,"Pacific Biotech, Thailand",1,241.24388531125328,2006,7,14,2006,7,14,2006,7,14
126,108-VN-T01,Vietnam,PMO - US,0,CIP,Air,ARV,Pediatric,BRISTOL-MYERS SQUIBB,"Didanosine 25mg [Videx], chewable tablets, 60 Tabs",Didanosine,Videx,25mg,Chewable/dispersible tablet,60,2800,19600.0,7.0,0.12,"BMS Meymac, France",1,241.24388531125328,2006,11,16,2006,11,16,2006,11,16
127,106-HT-T01,Haiti,PMO - US,0,EXW,Air,HRDT,HIV test,Orasure Technologies Inc.,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests","HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit",OraQuick,300mg,Test kit,100,15,6000.0,400.0,4.0,"Pacific Biotech, Thailand",1,241.24388531125328,2006,11,9,2006,11,9,2006,11,9
128,113-ZW-T01,Zimbabwe,PMO - US,0,CIP,Air,ARV,Adult,INTERNATIONAL HEALTHCARE DISTRIBUTORS,"Lopinavir/Ritonavir 133.3/33.3mg [Kaletra], capsules, cool, 2 x 90 Caps",Lopinavir/Ritonavir,Kaletra,133.3/33.3mg,Capsule,180,260,11096.8,42.68,0.24,ABBVIE (Abbott) St. P'burg USA,1,241.24388531125328,2006,11,7,2006,11,7,2006,11,7
129,112-NG-T01,Nigeria,PMO - US,0,EXW,Air,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,894,2994.9,3.35,0.06,"Aurobindo Unit III, India",1,241.24388531125328,2006,12,7,2006,12,7,2006,12,7
130,108-VN-T01,Vietnam,PMO - US,0,EXW,Air,ARV,Adult,CIPLA LIMITED,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,25100,276100.0,11.0,0.18,"Cipla, Goa, India",1,241.24388531125328,2007,3,14,2007,3,14,2007,3,14
131,108-VN-T01,Vietnam,PMO - US,0,EXW,Air,ARV,Adult,STRIDES ARCOLAB LIMITED,"Stavudine 30mg, capsules, 60 Caps",Stavudine,Generic,30mg,Capsule,60,95500,144205.0,1.51,0.03,"Strides, Bangalore, India.",1,241.24388531125328,2007,3,14,2007,3,14,2007,3,14
132,102-GY-T01,Guyana,PMO - US,0,EXW,Air,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,300mg,Test kit,20,900,36000.0,40.0,2.0,"Trinity Biotech, Plc",1,241.24388531125328,2006,12,29,2006,12,29,2006,12,29
133,111-MZ-T01,Mozambique,PMO - US,0,CIP,Air,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,80,3288.0,41.1,0.34,ABBSP,1,241.24388531125328,2007,2,15,2007,2,15,2007,2,15
134,108-VN-T01,Vietnam,PMO - US,0,EXW,Air,ARV,Adult,CIPLA LIMITED,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,70000,525000.0,7.5,0.12,"Cipla, Goa, India",1,241.24388531125328,2007,5,12,2007,5,12,2007,5,12
135,107-RW-T01,Rwanda,PMO - US,0,EXW,Air,ARV,Adult,CIPLA LIMITED,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,71577,1087970.4,15.2,0.51,"Cipla, Goa, India",0,241.24388531125328,2007,2,27,2007,2,27,2007,2,27
136,107-RW-T01,Rwanda,PMO - US,0,EXW,Air,ARV,Adult,CIPLA LIMITED,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,5605,202340.5,36.1,0.6,"Cipla, Patalganga, India",0,241.24388531125328,2007,2,27,2007,2,27,2007,2,27
137,117-ET-T01,Ethiopia,PMO - US,0,FCA,Air,HRDT,HIV test,Abbott GmbH & Co. KG,"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,300mg,Test kit,100,200,16000.0,80.0,0.8,ABBVIE GmbH & Co.KG Wiesbaden,1,241.24388531125328,2006,12,28,2006,12,28,2006,12,28
138,108-VN-T01,Vietnam,PMO - US,0,EXW,Air,ARV,Adult,CIPLA LIMITED,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,25000,187500.0,7.5,0.12,"Cipla, Goa, India",1,300.0,2007,8,24,2007,8,24,2007,8,24
139,102-NG-T01,Nigeria,PMO - US,0,EXW,Air,HRDT,HIV test,BIO-RAD LABORATORIES (FRANCE),"#108853** HIV, Genie II HIV-1/HIV-2 Kit, 40 Tests","HIV, Genie II HIV-1/HIV-2 Kit",Genie,300mg,Test kit,40,375,28500.0,76.0,1.9,Bio-Rad Laboratories,1,241.24388531125328,2007,3,15,2007,3,30,2007,3,30
140,117-ET-T01,Ethiopia,PMO - US,0,EXW,Air,HRDT,HIV test,Abbott GmbH & Co. KG,"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,300mg,Test kit,100,4650,372000.0,80.0,0.8,ABBVIE GmbH & Co.KG Wiesbaden,1,241.24388531125328,2007,1,15,2007,1,15,2007,1,15
141,104-CI-T01,Côte d'Ivoire,PMO - US,0,CIP,Air,ARV,Pediatric,BRISTOL-MYERS SQUIBB,"Didanosine 50mg [Videx], chewable tablets, 60 Tabs",Didanosine,Videx,50mg,Chewable/dispersible tablet,60,1577,14981.5,9.5,0.16,"BMS Meymac, France",1,23.97,2007,10,23,2007,10,23,2007,10,23
142,102-NG-T01,Nigeria,PMO - US,0,EXW,Air,HRDT,HIV test,Abbott GmbH & Co. KG,"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,300mg,Test kit,100,3500,280000.0,80.0,0.8,ABBVIE GmbH & Co.KG Wiesbaden,1,448.0,2007,9,7,2007,9,7,2007,9,7
143,104-CI-T01,Côte d'Ivoire,PMO - US,0,CIP,Air,ARV,Pediatric,BRISTOL-MYERS SQUIBB,"Didanosine 50mg [Videx], chewable tablets, 60 Tabs",Didanosine,Videx,50mg,Chewable/dispersible tablet,60,4270,40565.0,9.5,0.16,"BMS Meymac, France",0,64.9,2007,10,2,2007,10,2,2007,10,2
144,108-VN-T01,Vietnam,PMO - US,0,EXW,Air,ARV,Pediatric,Aurobindo Pharma Limited,"Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",Nevirapine,Generic,10mg/ml,Oral suspension,240,1000,1920.0,1.92,0.01,"Aurobindo Unit III, India",1,3.07,2007,10,2,2007,10,2,2007,10,2
145,108-VN-T01,Vietnam,PMO - US,0,EXW,Air,ARV,Pediatric,Aurobindo Pharma Limited,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,Oral solution,240,1000,2100.0,2.1,0.01,"Aurobindo Unit III, India",0,3.36,2007,10,2,2007,10,2,2007,10,2
